,artist_name,track_name,track_id,popularity,release_date,artist_followers,Position,Track Name,Artist,Streams,URL,Date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
14634,Tiësto,Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,73,2018-05-18,5983176,163,Jackie Chan,Tiësto,217492,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,01/01/2019,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760,4
14637,Tiësto,Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,73,2018-05-18,5983176,42,Jackie Chan,Tiësto,601521,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,07/01/2018,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760,4
14640,Tiësto,Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,73,2018-05-18,5983176,117,Jackie Chan,Tiësto,305617,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,10/01/2018,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760,4
14643,SHAED,Trampoline,0lsRatBUs9HNIZAmoGABzk,67,2018-09-21,144531,165,Trampoline,SHAED,214894,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk,01/01/2019,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,audio_features,0lsRatBUs9HNIZAmoGABzk,spotify:track:0lsRatBUs9HNIZAmoGABzk,https://api.spotify.com/v1/tracks/0lsRatBUs9HNIZAmoGABzk,https://api.spotify.com/v1/audio-analysis/0lsRatBUs9HNIZAmoGABzk,184060,4
14645,SHAED,Trampoline,0lsRatBUs9HNIZAmoGABzk,67,2018-09-21,144531,121,Trampoline,SHAED,275852,https://open.spotify.com/track/4HBvwhhYo7YiYXkUDrOHzS,01/01/2020,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,audio_features,0lsRatBUs9HNIZAmoGABzk,spotify:track:0lsRatBUs9HNIZAmoGABzk,https://api.spotify.com/v1/tracks/0lsRatBUs9HNIZAmoGABzk,https://api.spotify.com/v1/audio-analysis/0lsRatBUs9HNIZAmoGABzk,184060,4
14647,Khalid,OTW,6Hgh47WXVKtXN5zGOu0hjI,74,2018-04-20,14504221,166,OTW,Khalid,213932,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI,01/01/2019,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,audio_features,6Hgh47WXVKtXN5zGOu0hjI,spotify:track:6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/tracks/6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/audio-analysis/6Hgh47WXVKtXN5zGOu0hjI,263014,4
14650,Khalid,OTW,6Hgh47WXVKtXN5zGOu0hjI,74,2018-04-20,14504221,81,OTW,Khalid,328796,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI,07/01/2018,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,audio_features,6Hgh47WXVKtXN5zGOu0hjI,spotify:track:6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/tracks/6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/audio-analysis/6Hgh47WXVKtXN5zGOu0hjI,263014,4
14653,Khalid,OTW,6Hgh47WXVKtXN5zGOu0hjI,74,2018-04-20,14504221,106,OTW,Khalid,331822,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI,10/01/2018,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,audio_features,6Hgh47WXVKtXN5zGOu0hjI,spotify:track:6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/tracks/6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/audio-analysis/6Hgh47WXVKtXN5zGOu0hjI,263014,4
14656,21 Savage,asmr,2QgfDF0fQ4sskDthP8MG5w,59,2018-12-21,10322555,167,asmr,21 Savage,213555,https://open.spotify.com/track/2QgfDF0fQ4sskDthP8MG5w,01/01/2019,0.84,0.543,1,-7.738,1,0.476,0.0399,0.0,0.117,0.161,170.067,audio_features,2QgfDF0fQ4sskDthP8MG5w,spotify:track:2QgfDF0fQ4sskDthP8MG5w,https://api.spotify.com/v1/tracks/2QgfDF0fQ4sskDthP8MG5w,https://api.spotify.com/v1/audio-analysis/2QgfDF0fQ4sskDthP8MG5w,171714,4
14657,6ix9ine,WAKA,057sdYirt745dVbe48m7Hl,64,2018-11-27,6618045,168,WAKA,6ix9ine,212812,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS,01/01/2019,0.772,0.812,0,-3.995,0,0.153,0.0834,0.0,0.115,0.655,97.407,audio_features,057sdYirt745dVbe48m7Hl,spotify:track:057sdYirt745dVbe48m7Hl,https://api.spotify.com/v1/tracks/057sdYirt745dVbe48m7Hl,https://api.spotify.com/v1/audio-analysis/057sdYirt745dVbe48m7Hl,128769,4
14658,TOTO,Africa,2374M0fQpWi3dLnB54qaLX,82,1982-04-08,2061682,171,Africa,TOTO,211609,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,01/01/2019,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
14660,TOTO,Africa,2374M0fQpWi3dLnB54qaLX,82,1982-04-08,2061682,171,Africa,TOTO,198733,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,07/01/2018,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
14662,Juice WRLD,Black & White,1fCeXjoRExPP2qwSBh2aST,75,2018-12-10,20411543,173,Black & White,Juice WRLD,210875,https://open.spotify.com/track/1fCeXjoRExPP2qwSBh2aST,01/01/2019,0.776,0.736,7,-4.612,1,0.247,0.0802,0.0,0.159,0.233,147.946,audio_features,1fCeXjoRExPP2qwSBh2aST,spotify:track:1fCeXjoRExPP2qwSBh2aST,https://api.spotify.com/v1/tracks/1fCeXjoRExPP2qwSBh2aST,https://api.spotify.com/v1/audio-analysis/1fCeXjoRExPP2qwSBh2aST,186945,4
14665,Juice WRLD,Black & White,1fCeXjoRExPP2qwSBh2aST,75,2018-12-10,20411543,169,Black & White,Juice WRLD,199591,https://open.spotify.com/track/2gsTjQouGxmD0z9K5MYpoI,07/01/2018,0.776,0.736,7,-4.612,1,0.247,0.0802,0.0,0.159,0.233,147.946,audio_features,1fCeXjoRExPP2qwSBh2aST,spotify:track:1fCeXjoRExPP2qwSBh2aST,https://api.spotify.com/v1/tracks/1fCeXjoRExPP2qwSBh2aST,https://api.spotify.com/v1/audio-analysis/1fCeXjoRExPP2qwSBh2aST,186945,4
14668,Juice WRLD,Black & White,1fCeXjoRExPP2qwSBh2aST,75,2018-12-10,20411543,200,Black & White,Juice WRLD,211402,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l,10/01/2018,0.776,0.736,7,-4.612,1,0.247,0.0802,0.0,0.159,0.233,147.946,audio_features,1fCeXjoRExPP2qwSBh2aST,spotify:track:1fCeXjoRExPP2qwSBh2aST,https://api.spotify.com/v1/tracks/1fCeXjoRExPP2qwSBh2aST,https://api.spotify.com/v1/audio-analysis/1fCeXjoRExPP2qwSBh2aST,186945,4
14671,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,4hQ6UGyWQIGJmHSo0J88JW,75,2018-05-10,30855082,175,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,207461,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,01/01/2019,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,audio_features,4hQ6UGyWQIGJmHSo0J88JW,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW,207905,4
14674,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,4hQ6UGyWQIGJmHSo0J88JW,75,2018-05-10,30855082,136,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,269454,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,10/01/2018,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,audio_features,4hQ6UGyWQIGJmHSo0J88JW,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW,207905,4
14677,Famous Dex,JAPAN,5PTG6rrL6EPFD9E2QMI2pl,73,2018-04-06,2281008,176,JAPAN,Famous Dex,207000,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl,01/01/2019,0.733,0.678,6,-7.771,1,0.438,0.121,0.0,0.344,0.841,175.985,audio_features,5PTG6rrL6EPFD9E2QMI2pl,spotify:track:5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/tracks/5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/audio-analysis/5PTG6rrL6EPFD9E2QMI2pl,142000,4
14680,Famous Dex,JAPAN,5PTG6rrL6EPFD9E2QMI2pl,73,2018-04-06,2281008,65,JAPAN,Famous Dex,400811,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl,07/01/2018,0.733,0.678,6,-7.771,1,0.438,0.121,0.0,0.344,0.841,175.985,audio_features,5PTG6rrL6EPFD9E2QMI2pl,spotify:track:5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/tracks/5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/audio-analysis/5PTG6rrL6EPFD9E2QMI2pl,142000,4
14683,Famous Dex,JAPAN,5PTG6rrL6EPFD9E2QMI2pl,73,2018-04-06,2281008,137,JAPAN,Famous Dex,268704,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl,10/01/2018,0.733,0.678,6,-7.771,1,0.438,0.121,0.0,0.344,0.841,175.985,audio_features,5PTG6rrL6EPFD9E2QMI2pl,spotify:track:5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/tracks/5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/audio-analysis/5PTG6rrL6EPFD9E2QMI2pl,142000,4
14686,Calvin Harris,Promises (with Sam Smith),5N5k9nd479b1xpDZ4usjrg,77,2018-08-17,22254822,177,Promises (with Sam Smith),Calvin Harris,206841,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,01/01/2019,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,audio_features,5N5k9nd479b1xpDZ4usjrg,spotify:track:5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,213309,4
14688,Calvin Harris,Promises (with Sam Smith),5N5k9nd479b1xpDZ4usjrg,77,2018-08-17,22254822,73,Promises (with Sam Smith),Calvin Harris,443597,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,10/01/2018,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,audio_features,5N5k9nd479b1xpDZ4usjrg,spotify:track:5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,213309,4
14690,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,1BuZAIO8WZpavWVbbq3Lci,68,2018-05-04,6598329,179,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,206133,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci,01/01/2019,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,audio_features,1BuZAIO8WZpavWVbbq3Lci,spotify:track:1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/tracks/1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/audio-analysis/1BuZAIO8WZpavWVbbq3Lci,332301,4
14693,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,1BuZAIO8WZpavWVbbq3Lci,68,2018-05-04,6598329,67,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,385870,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci,07/01/2018,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,audio_features,1BuZAIO8WZpavWVbbq3Lci,spotify:track:1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/tracks/1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/audio-analysis/1BuZAIO8WZpavWVbbq3Lci,332301,4
14696,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,1BuZAIO8WZpavWVbbq3Lci,68,2018-05-04,6598329,165,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,239487,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci,10/01/2018,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,audio_features,1BuZAIO8WZpavWVbbq3Lci,spotify:track:1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/tracks/1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/audio-analysis/1BuZAIO8WZpavWVbbq3Lci,332301,4
14699,Juice WRLD,Wasted (feat. Lil Uzi Vert),1a7WZZZH7LzyvorhpOJFTe,75,2018-12-10,20411543,182,Wasted (feat. Lil Uzi Vert),Juice WRLD,205023,https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe,01/01/2019,0.742,0.579,0,-5.024,1,0.202,0.0381,0.0,0.0952,0.502,144.994,audio_features,1a7WZZZH7LzyvorhpOJFTe,spotify:track:1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/tracks/1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/audio-analysis/1a7WZZZH7LzyvorhpOJFTe,258475,4
14701,Juice WRLD,Wasted (feat. Lil Uzi Vert),1a7WZZZH7LzyvorhpOJFTe,75,2018-12-10,20411543,64,Wasted (feat. Lil Uzi Vert),Juice WRLD,459652,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB,10/01/2018,0.742,0.579,0,-5.024,1,0.202,0.0381,0.0,0.0952,0.502,144.994,audio_features,1a7WZZZH7LzyvorhpOJFTe,spotify:track:1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/tracks/1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/audio-analysis/1a7WZZZH7LzyvorhpOJFTe,258475,4
14703,Bad Bunny,NI BIEN NI MAL,278kSqsZIiYp8p3QjYAqa8,74,2018-12-23,39143060,183,NI BIEN NI MAL,Bad Bunny,204295,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,01/01/2019,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,audio_features,278kSqsZIiYp8p3QjYAqa8,spotify:track:278kSqsZIiYp8p3QjYAqa8,https://api.spotify.com/v1/tracks/278kSqsZIiYp8p3QjYAqa8,https://api.spotify.com/v1/audio-analysis/278kSqsZIiYp8p3QjYAqa8,236216,4
14704,21 Savage,ball w/o you,50a8bKqlwDEqeiEknrzkTO,76,2018-12-21,10322555,184,ball w/o you,21 Savage,204009,https://open.spotify.com/track/50a8bKqlwDEqeiEknrzkTO,01/01/2019,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,audio_features,50a8bKqlwDEqeiEknrzkTO,spotify:track:50a8bKqlwDEqeiEknrzkTO,https://api.spotify.com/v1/tracks/50a8bKqlwDEqeiEknrzkTO,https://api.spotify.com/v1/audio-analysis/50a8bKqlwDEqeiEknrzkTO,195047,4
14705,Trippie Redd,Taking A Walk,4mHgYpuGHu99Mw69E83CP2,77,2018-08-10,6817009,186,Taking A Walk,Trippie Redd,202305,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2,01/01/2019,0.767,0.538,0,-6.044,0,0.052,0.68,0.0,0.192,0.343,81.031,audio_features,4mHgYpuGHu99Mw69E83CP2,spotify:track:4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/tracks/4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/audio-analysis/4mHgYpuGHu99Mw69E83CP2,121680,4
14707,Trippie Redd,Taking A Walk,4mHgYpuGHu99Mw69E83CP2,77,2018-08-10,6817009,91,Taking A Walk,Trippie Redd,372013,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2,10/01/2018,0.767,0.538,0,-6.044,0,0.052,0.68,0.0,0.192,0.343,81.031,audio_features,4mHgYpuGHu99Mw69E83CP2,spotify:track:4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/tracks/4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/audio-analysis/4mHgYpuGHu99Mw69E83CP2,121680,4
14709,Ski Mask The Slump God,Foot Fungus,3EikYy40GMSp8l5mDV6IQo,72,2018-11-30,4558242,187,Foot Fungus,Ski Mask The Slump God,201939,https://open.spotify.com/track/3EikYy40GMSp8l5mDV6IQo,01/01/2019,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,audio_features,3EikYy40GMSp8l5mDV6IQo,spotify:track:3EikYy40GMSp8l5mDV6IQo,https://api.spotify.com/v1/tracks/3EikYy40GMSp8l5mDV6IQo,https://api.spotify.com/v1/audio-analysis/3EikYy40GMSp8l5mDV6IQo,129547,4
14710,Pedro Capó,Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,76,2018-10-05,1389561,189,Calma - Remix,Pedro Capó,201398,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,01/01/2019,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,audio_features,5iwz1NiezX7WWjnCgY5TH4,spotify:track:5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,238200,4
14711,XXXTENTACION,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,81,2018-03-16,31884431,190,the remedy for a broken heart (why am I so in love),XXXTENTACION,200949,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,01/01/2019,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,audio_features,4UKCKdYiLN6IMA5ZESUTL7,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/tracks/4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/audio-analysis/4UKCKdYiLN6IMA5ZESUTL7,160184,4
14714,XXXTENTACION,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,81,2018-03-16,31884431,50,the remedy for a broken heart (why am I so in love),XXXTENTACION,499177,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,07/01/2018,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,audio_features,4UKCKdYiLN6IMA5ZESUTL7,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/tracks/4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/audio-analysis/4UKCKdYiLN6IMA5ZESUTL7,160184,4
14717,XXXTENTACION,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,81,2018-03-16,31884431,99,the remedy for a broken heart (why am I so in love),XXXTENTACION,339877,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,10/01/2018,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,audio_features,4UKCKdYiLN6IMA5ZESUTL7,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/tracks/4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/audio-analysis/4UKCKdYiLN6IMA5ZESUTL7,160184,4
14720,The Weeknd,Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,81,2018-03-30,38102015,192,Call Out My Name,The Weeknd,200177,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,01/01/2019,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373,3
14723,The Weeknd,Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,81,2018-03-30,38102015,95,Call Out My Name,The Weeknd,293349,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,07/01/2018,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373,3
14726,The Weeknd,Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,81,2018-03-30,38102015,138,Call Out My Name,The Weeknd,266901,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,10/01/2018,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373,3
14729,Post Malone,Ball For Me (feat. Nicki Minaj),6IaieqiCVvsNvEt6Y7yOFa,69,2018-04-27,34700003,193,Ball For Me (feat. Nicki Minaj),Post Malone,200017,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa,01/01/2019,0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,audio_features,6IaieqiCVvsNvEt6Y7yOFa,spotify:track:6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/tracks/6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/audio-analysis/6IaieqiCVvsNvEt6Y7yOFa,206267,4
14732,Post Malone,Ball For Me (feat. Nicki Minaj),6IaieqiCVvsNvEt6Y7yOFa,69,2018-04-27,34700003,54,Ball For Me (feat. Nicki Minaj),Post Malone,451327,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa,07/01/2018,0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,audio_features,6IaieqiCVvsNvEt6Y7yOFa,spotify:track:6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/tracks/6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/audio-analysis/6IaieqiCVvsNvEt6Y7yOFa,206267,4
14735,Post Malone,Ball For Me (feat. Nicki Minaj),6IaieqiCVvsNvEt6Y7yOFa,69,2018-04-27,34700003,140,Ball For Me (feat. Nicki Minaj),Post Malone,265354,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa,10/01/2018,0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,audio_features,6IaieqiCVvsNvEt6Y7yOFa,spotify:track:6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/tracks/6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/audio-analysis/6IaieqiCVvsNvEt6Y7yOFa,206267,4
14738,Lil Dicky,Freaky Friday (feat. Chris Brown),10Igtw8bSDyyFs7KIsKngZ,71,2018-03-15,1850587,194,Freaky Friday (feat. Chris Brown),Lil Dicky,199887,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,01/01/2019,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,audio_features,10Igtw8bSDyyFs7KIsKngZ,spotify:track:10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,216632,4
14740,Lil Dicky,Freaky Friday (feat. Chris Brown),10Igtw8bSDyyFs7KIsKngZ,71,2018-03-15,1850587,84,Freaky Friday (feat. Chris Brown),Lil Dicky,305778,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,07/01/2018,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,audio_features,10Igtw8bSDyyFs7KIsKngZ,spotify:track:10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,216632,4
14742,Tory Lanez,FeRRis WhEEL (feat. Trippie Redd),0Z1nbG2KOuRKntstSAkSox,64,2018-10-26,3973366,197,FeRRis WhEEL (feat. Trippie Redd),Tory Lanez,199392,https://open.spotify.com/track/6j97zG4DDrh3oUa6rZbFOs,01/01/2019,0.807,0.602,11,-5.005,1,0.274,0.0835,0.0,0.151,0.252,95.031,audio_features,0Z1nbG2KOuRKntstSAkSox,spotify:track:0Z1nbG2KOuRKntstSAkSox,https://api.spotify.com/v1/tracks/0Z1nbG2KOuRKntstSAkSox,https://api.spotify.com/v1/audio-analysis/0Z1nbG2KOuRKntstSAkSox,151649,4
